CustomerID,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CapitalGains,CapitalLoss
Cust10596,50,FEMALE,MD,protective-serv,0,-61000
Cust10597,47,FEMALE,MD,craft-repair,0,0
Cust10598,33,FEMALE,College,adm-clerical,0,0
Cust1060,36,FEMALE,MD,adm-clerical,94800,-58500
Cust10600,42,FEMALE,Masters,armed-forces,0,0
Cust10601,51,FEMALE,PhD,armed-forces,38200,0
Cust10602,34,MALE,MD,prof-specialty,0,0
Cust10603,32,MALE,PhD,sales,0,0
Cust10604,45,FEMALE,MD,transport-moving,52900,0
Cust10605,46,FEMALE,MD,machine-op-inspct,52900,0
Cust10606,44,FEMALE,MD,tech-support,0,-54700
Cust10607,41,FEMALE,MD,other-service,0,-45100
Cust10608,31,FEMALE,Associate,priv-house-serv,39900,-55900
Cust1061,34,MALE,PhD,machine-op-inspct,36900,0
Cust10610,44,FEMALE,PhD,prof-specialty,0,-51000
Cust10612,58,MALE,PhD,machine-op-inspct,0,0
Cust10614,60,MALE,JD,sales,0,-40000
Cust10616,38,FEMALE,JD,armed-forces,49600,-49200
Cust10617,36,FEMALE,MD,protective-serv,49600,-49200
Cust10618,54,MALE,High School,farming-fishing,0,0
Cust1062,44,MALE,JD,handlers-cleaners,69100,0
Cust10621,33,MALE,Masters,adm-clerical,40000,-43400
Cust10622,31,MALE,College,machine-op-inspct,51000,0
Cust10623,31,MALE,College,machine-op-inspct,51000,0
Cust10625,57,MALE,JD,prof-specialty,67600,0
Cust10626,38,FEMALE,High School,protective-serv,44000,-20800
Cust10628,35,FEMALE,JD,armed-forces,72600,0
Cust10630,42,FEMALE,High School,armed-forces,21200,0
Cust10631,37,FEMALE,High School,handlers-cleaners,0,0
Cust10632,35,MALE,JD,priv-house-serv,26900,0
Cust10633,31,FEMALE,JD,adm-clerical,26900,0
Cust10634,24,FEMALE,JD,tech-support,51400,0
Cust10635,36,FEMALE,PhD,tech-support,51400,-47100
Cust10636,28,FEMALE,MD,transport-moving,0,0
Cust10637,43,FEMALE,MD,transport-moving,0,-74800
Cust10638,41,FEMALE,JD,adm-clerical,46300,0
Cust10639,60,FEMALE,High School,adm-clerical,49900,0
Cust1064,42,MALE,JD,transport-moving,0,-49000
Cust10640,29,MALE,JD,armed-forces,0,0
Cust10641,35,MALE,JD,armed-forces,0,-48500
Cust10642,43,FEMALE,JD,prof-specialty,37300,-52600
Cust10643,42,FEMALE,JD,prof-specialty,37300,-31700
Cust10644,36,MALE,PhD,transport-moving,67800,0
Cust10646,43,FEMALE,MD,tech-support,73000,-33100
Cust10647,42,FEMALE,Associate,adm-clerical,38700,-37900
Cust1065,42,MALE,PhD,sales,62400,0
Cust10650,35,MALE,PhD,machine-op-inspct,67200,-44500
Cust10652,26,FEMALE,MD,tech-support,0,-45100
Cust10653,29,FEMALE,MD,tech-support,0,-45100
Cust10654,53,FEMALE,High School,protective-serv,53000,0
Cust10655,61,FEMALE,High School,farming-fishing,49600,0
Cust10656,34,FEMALE,High School,sales,0,0
Cust10657,35,FEMALE,JD,sales,0,0
Cust10658,36,MALE,PhD,priv-house-serv,60200,0
Cust10659,36,MALE,College,priv-house-serv,40100,0
Cust1066,39,FEMALE,MD,exec-managerial,35700,0
Cust10662,54,MALE,PhD,handlers-cleaners,63100,-68200
Cust10663,55,FEMALE,PhD,handlers-cleaners,42800,-13800
Cust10664,30,FEMALE,MD,exec-managerial,90700,-52300
Cust10666,39,FEMALE,Associate,sales,23600,-15600
Cust10667,39,FEMALE,Associate,tech-support,67100,0
Cust10668,34,MALE,PhD,tech-support,0,0
Cust10669,34,MALE,High School,tech-support,0,0
Cust1067,31,FEMALE,High School,tech-support,43400,-91200
Cust10672,32,FEMALE,Masters,adm-clerical,0,-59800
Cust10673,32,FEMALE,College,adm-clerical,0,-59800
Cust10674,37,FEMALE,Masters,adm-clerical,0,-57600
Cust10675,37,FEMALE,JD,sales,0,-57600
Cust10676,30,MALE,Masters,tech-support,0,-52100
Cust10677,31,MALE,JD,tech-support,0,-52100
Cust10678,41,MALE,High School,armed-forces,0,0
Cust1068,64,FEMALE,Associate,adm-clerical,59600,0
Cust10680,32,FEMALE,Masters,farming-fishing,0,0
Cust10684,44,MALE,MD,adm-clerical,0,0
Cust10685,46,MALE,MD,adm-clerical,0,0
Cust10687,32,FEMALE,JD,craft-repair,37900,0
Cust10689,30,FEMALE,High School,armed-forces,46800,0
Cust1069,30,MALE,MD,machine-op-inspct,43300,-66200
Cust10690,27,FEMALE,MD,armed-forces,0,0
Cust10692,35,MALE,College,machine-op-inspct,51000,0
Cust10693,32,MALE,College,machine-op-inspct,48900,0
Cust10694,34,FEMALE,JD,armed-forces,43200,0
Cust10695,33,FEMALE,JD,armed-forces,72600,0
Cust10696,31,FEMALE,College,prof-specialty,0,0
Cust10698,45,MALE,MD,adm-clerical,0,0
Cust10699,45,FEMALE,MD,adm-clerical,0,0
Cust1070,49,MALE,MD,other-service,0,-51500
Cust10701,43,MALE,Masters,machine-op-inspct,32500,-39800
Cust10702,37,MALE,College,prof-specialty,0,0
Cust10703,45,MALE,High School,prof-specialty,0,0
Cust10704,38,FEMALE,JD,protective-serv,80900,-111100
Cust10705,39,FEMALE,JD,craft-repair,80900,-111100
Cust10706,32,FEMALE,JD,prof-specialty,0,-69600
Cust1071,42,FEMALE,Associate,prof-specialty,56200,-50000
Cust10712,44,FEMALE,Masters,prof-specialty,26900,0
Cust10713,44,FEMALE,Masters,exec-managerial,26900,0
Cust10715,43,FEMALE,PhD,tech-support,0,-58300
Cust10716,37,FEMALE,PhD,craft-repair,0,-60000
Cust10717,36,FEMALE,PhD,craft-repair,0,-60000
Cust10718,33,FEMALE,PhD,adm-clerical,59500,0
Cust10719,32,FEMALE,PhD,machine-op-inspct,100500,0
Cust1072,41,FEMALE,MD,armed-forces,37800,-50300
Cust10722,48,MALE,High School,prof-specialty,0,0
Cust10723,47,MALE,College,prof-specialty,0,0
Cust10724,34,FEMALE,High School,other-service,51500,0
Cust10725,31,MALE,High School,craft-repair,51500,0
Cust10726,46,FEMALE,PhD,machine-op-inspct,59500,0
Cust10727,43,FEMALE,PhD,machine-op-inspct,47900,0
Cust10728,50,MALE,JD,craft-repair,36800,0
Cust10729,51,MALE,JD,craft-repair,0,0
Cust10731,37,MALE,MD,craft-repair,0,0
Cust10732,47,FEMALE,JD,exec-managerial,34900,-72100
Cust10733,48,FEMALE,JD,exec-managerial,34900,-72100
Cust10735,34,FEMALE,Masters,craft-repair,0,0
Cust10736,29,FEMALE,MD,protective-serv,0,0
Cust10737,30,FEMALE,MD,protective-serv,0,0
Cust10738,38,FEMALE,Associate,sales,0,0
Cust10739,36,FEMALE,Associate,prof-specialty,0,0
Cust10740,35,FEMALE,MD,adm-clerical,55100,0
Cust10741,34,FEMALE,MD,adm-clerical,36400,0
Cust10742,45,FEMALE,JD,protective-serv,52200,-44500
Cust10743,40,FEMALE,JD,protective-serv,52200,-44500
Cust10744,38,FEMALE,JD,machine-op-inspct,0,-53800
Cust10746,39,MALE,PhD,other-service,43100,-31900
Cust10747,38,MALE,PhD,other-service,0,-31900
Cust10748,51,MALE,JD,adm-clerical,98800,-53200
Cust10749,54,MALE,JD,other-service,0,-65300
Cust1075,40,FEMALE,Associate,sales,0,0
Cust10750,43,FEMALE,High School,transport-moving,51300,0
Cust10751,43,FEMALE,JD,transport-moving,51300,0
Cust10752,56,MALE,Masters,priv-house-serv,0,-48800
Cust10753,46,MALE,Masters,protective-serv,0,0
Cust10754,28,FEMALE,High School,farming-fishing,45800,0
Cust10756,37,MALE,JD,machine-op-inspct,0,-53800
Cust10757,38,MALE,Associate,craft-repair,0,-53800
Cust10758,40,FEMALE,High School,tech-support,70500,0
Cust10759,36,FEMALE,High School,tech-support,0,0
Cust1076,35,FEMALE,High School,transport-moving,78300,0
Cust10760,45,FEMALE,Associate,prof-specialty,0,0
Cust10761,46,FEMALE,Associate,sales,0,0
Cust10762,29,MALE,Associate,other-service,63100,-79400
Cust10763,35,MALE,JD,other-service,63100,-79400
Cust10764,43,FEMALE,Associate,prof-specialty,59600,0
Cust10765,43,FEMALE,Associate,sales,59600,0
Cust10766,41,MALE,Associate,priv-house-serv,0,0
Cust10767,47,MALE,Associate,armed-forces,0,0
Cust10768,26,MALE,MD,machine-op-inspct,0,-64500
Cust10770,48,FEMALE,MD,exec-managerial,49700,-59100
Cust10772,46,MALE,Associate,handlers-cleaners,0,-41400
Cust10773,46,MALE,Associate,adm-clerical,0,-41400
Cust10774,39,FEMALE,College,machine-op-inspct,0,0
Cust10776,30,FEMALE,High School,armed-forces,0,0
Cust10779,38,FEMALE,Associate,priv-house-serv,54400,0
Cust1078,47,MALE,College,transport-moving,0,0
Cust10780,46,MALE,High School,priv-house-serv,0,0
Cust10781,45,MALE,MD,priv-house-serv,0,0
Cust10783,42,FEMALE,College,tech-support,0,0
Cust10785,37,MALE,PhD,exec-managerial,0,0
Cust10786,38,FEMALE,MD,adm-clerical,0,-42900
Cust10788,38,FEMALE,Masters,machine-op-inspct,73200,0
Cust10789,39,FEMALE,Masters,machine-op-inspct,0,0
Cust1079,39,FEMALE,JD,other-service,0,-45000
Cust10791,43,FEMALE,College,transport-moving,0,-48800
Cust10792,27,FEMALE,Associate,armed-forces,0,0
Cust10794,52,FEMALE,JD,priv-house-serv,21500,0
Cust10795,49,FEMALE,JD,priv-house-serv,34900,0
Cust10796,27,FEMALE,High School,machine-op-inspct,0,0
Cust10797,31,FEMALE,JD,armed-forces,0,0
Cust1080,38,FEMALE,PhD,handlers-cleaners,0,0
Cust10800,43,MALE,JD,exec-managerial,54500,-72100
Cust10801,43,MALE,JD,exec-managerial,54500,-72100
Cust10802,34,FEMALE,JD,protective-serv,70900,-61100
Cust10803,34,FEMALE,JD,prof-specialty,77900,-61100
Cust10804,31,FEMALE,PhD,armed-forces,0,-52600
Cust10805,32,FEMALE,PhD,armed-forces,0,-46000
Cust10806,48,FEMALE,JD,sales,35200,0
Cust10807,41,FEMALE,JD,sales,35200,0
Cust10809,39,FEMALE,High School,protective-serv,0,-49300
Cust1081,31,MALE,High School,exec-managerial,52700,-40600
Cust10810,51,MALE,MD,priv-house-serv,0,0
Cust10811,51,MALE,MD,priv-house-serv,0,0
Cust10812,47,MALE,MD,transport-moving,0,0
Cust10813,47,MALE,MD,transport-moving,0,0
Cust10814,32,FEMALE,High School,machine-op-inspct,0,0
Cust10815,30,FEMALE,High School,machine-op-inspct,0,0
Cust10816,44,MALE,JD,adm-clerical,0,-72000
Cust10819,44,MALE,JD,other-service,59800,0
Cust10820,34,FEMALE,High School,craft-repair,78800,0
Cust10821,41,FEMALE,High School,craft-repair,45400,0
Cust10823,54,FEMALE,College,armed-forces,0,0
Cust10825,49,FEMALE,MD,other-service,0,0
Cust10826,36,FEMALE,Masters,protective-serv,0,-51900
Cust10827,37,FEMALE,PhD,protective-serv,0,-51900
Cust10829,34,FEMALE,JD,prof-specialty,0,0
Cust1083,29,MALE,Masters,other-service,0,0
Cust10831,58,MALE,MD,exec-managerial,0,-44800
Cust10835,37,MALE,High School,armed-forces,0,0
Cust10836,31,MALE,College,priv-house-serv,0,0
Cust10837,39,MALE,MD,priv-house-serv,0,0
Cust10838,36,MALE,Associate,exec-managerial,0,0
Cust10840,38,MALE,JD,tech-support,66300,0
Cust10841,28,FEMALE,JD,exec-managerial,0,0
Cust10842,42,FEMALE,PhD,sales,0,0
Cust10843,43,FEMALE,PhD,sales,0,0
Cust10844,38,FEMALE,Associate,craft-repair,0,0
Cust10845,39,MALE,Associate,craft-repair,0,0
Cust10847,36,MALE,PhD,tech-support,61200,0
Cust10848,30,FEMALE,High School,exec-managerial,0,0
Cust10849,21,FEMALE,High School,exec-managerial,0,0
Cust1085,48,MALE,Masters,prof-specialty,0,-44200
Cust10850,37,MALE,JD,handlers-cleaners,69100,-51800
Cust10852,37,MALE,JD,armed-forces,66400,-73400
Cust10853,36,MALE,JD,tech-support,66400,-63700
Cust10854,33,FEMALE,High School,priv-house-serv,83200,-53300
Cust10856,43,MALE,JD,priv-house-serv,0,-20900
Cust10857,43,MALE,JD,priv-house-serv,0,0
Cust10858,53,FEMALE,MD,priv-house-serv,0,-39100
Cust10859,51,FEMALE,High School,priv-house-serv,42900,-61000
Cust1086,41,MALE,High School,transport-moving,35700,0
Cust10860,41,FEMALE,MD,transport-moving,52600,0
Cust10861,41,MALE,MD,priv-house-serv,52600,0
Cust10868,45,MALE,Associate,craft-repair,54400,0
Cust10869,45,MALE,Associate,craft-repair,54400,0
Cust10870,36,FEMALE,JD,transport-moving,0,0
Cust10871,41,FEMALE,JD,transport-moving,0,0
Cust10872,39,MALE,MD,tech-support,70300,-70900
Cust10873,38,MALE,MD,adm-clerical,0,-31700
Cust10874,36,MALE,Associate,sales,61200,0
Cust10875,39,MALE,PhD,sales,61200,0
Cust10877,36,MALE,College,prof-specialty,67900,0
Cust10878,41,MALE,JD,transport-moving,57700,-43500
Cust1088,32,FEMALE,MD,other-service,36400,0
Cust10880,45,MALE,MD,other-service,0,-71700
Cust10881,49,MALE,College,other-service,0,-71700
Cust10882,27,MALE,PhD,priv-house-serv,0,0
Cust10883,32,MALE,PhD,craft-repair,0,-36500
Cust10884,33,FEMALE,PhD,other-service,42100,0
Cust10885,36,FEMALE,PhD,transport-moving,42100,0
Cust10887,37,FEMALE,MD,transport-moving,65100,-50300
Cust10889,39,FEMALE,Associate,adm-clerical,0,-65500
Cust1089,36,FEMALE,College,prof-specialty,0,-78600
Cust10891,31,MALE,Associate,priv-house-serv,39600,-82400
Cust10895,42,MALE,JD,craft-repair,33200,0
Cust10896,39,FEMALE,Masters,machine-op-inspct,0,0
Cust10897,37,FEMALE,Masters,sales,0,-59800
Cust10899,29,FEMALE,High School,craft-repair,0,-41500
Cust1090,25,FEMALE,College,exec-managerial,0,-56100
Cust10900,36,FEMALE,High School,protective-serv,83600,-20800
Cust10901,38,MALE,High School,protective-serv,44000,-20800
Cust10902,58,MALE,MD,protective-serv,31400,-64500
Cust10903,55,FEMALE,MD,protective-serv,31400,0
Cust10905,33,MALE,MD,priv-house-serv,45700,0
Cust10906,36,FEMALE,PhD,machine-op-inspct,59500,0
Cust10907,45,FEMALE,PhD,machine-op-inspct,47900,0
Cust10908,30,MALE,JD,other-service,0,-51100
Cust1091,29,FEMALE,High School,sales,0,0
Cust10910,51,FEMALE,Associate,armed-forces,0,0
Cust10913,39,MALE,Associate,prof-specialty,0,0
Cust10914,46,MALE,High School,handlers-cleaners,0,-90100
Cust10915,28,MALE,High School,handlers-cleaners,0,-90100
Cust10916,60,FEMALE,Masters,sales,0,0
Cust10917,63,FEMALE,Masters,sales,0,0
Cust1092,23,FEMALE,Associate,tech-support,0,-62400
Cust10920,39,FEMALE,PhD,tech-support,0,-57700
Cust10923,33,FEMALE,College,priv-house-serv,30800,-43700
Cust10924,36,FEMALE,Associate,protective-serv,83600,0
Cust10926,46,FEMALE,JD,priv-house-serv,0,0
Cust10927,48,FEMALE,Masters,priv-house-serv,0,0
Cust10928,39,MALE,High School,exec-managerial,42600,-80600
Cust10929,43,MALE,High School,exec-managerial,42600,-80600
Cust1093,42,MALE,PhD,farming-fishing,55200,0
Cust10930,41,FEMALE,JD,prof-specialty,0,-36600
Cust10931,41,FEMALE,JD,craft-repair,0,-45100
Cust10932,38,FEMALE,MD,craft-repair,61900,-50000
Cust10933,37,MALE,JD,craft-repair,45500,-50000
Cust10935,31,MALE,Masters,handlers-cleaners,67800,-48600
Cust10936,43,FEMALE,High School,sales,0,0
Cust10937,45,MALE,MD,sales,0,0
Cust1094,43,FEMALE,MD,exec-managerial,90700,-20800
Cust10940,33,MALE,High School,other-service,42900,-90200
Cust10941,34,FEMALE,High School,other-service,42900,-45300
Cust10942,38,FEMALE,JD,sales,0,0
Cust10943,37,FEMALE,JD,protective-serv,0,0
Cust10944,32,FEMALE,Associate,adm-clerical,0,-48800
Cust10945,30,FEMALE,Masters,adm-clerical,46000,0
Cust10948,32,FEMALE,High School,protective-serv,0,-45300
Cust10949,34,FEMALE,High School,protective-serv,0,-70100
Cust1095,42,FEMALE,High School,machine-op-inspct,0,0
Cust10951,27,MALE,High School,handlers-cleaners,64600,0
Cust10952,29,FEMALE,High School,sales,0,0
Cust10953,29,FEMALE,High School,sales,0,0
Cust10954,46,FEMALE,MD,tech-support,0,0
Cust10955,35,FEMALE,MD,tech-support,0,0
Cust10956,43,FEMALE,High School,adm-clerical,32500,0
Cust10957,42,FEMALE,JD,adm-clerical,69400,-80800
Cust10959,35,MALE,PhD,machine-op-inspct,14100,-44500
Cust1096,25,FEMALE,PhD,armed-forces,67700,-58400
Cust10961,26,MALE,High School,other-service,0,-76000
Cust10962,40,FEMALE,JD,protective-serv,35300,-70900
Cust10963,40,FEMALE,JD,other-service,0,-70900
Cust10964,39,FEMALE,Associate,machine-op-inspct,46700,-5700
Cust10965,38,FEMALE,Associate,craft-repair,38400,0
Cust10967,42,FEMALE,High School,craft-repair,0,0
Cust10968,31,MALE,Masters,farming-fishing,0,-55400
Cust10969,33,FEMALE,Masters,protective-serv,0,0
Cust10970,40,MALE,College,craft-repair,0,0
Cust10971,40,MALE,PhD,handlers-cleaners,39300,0
Cust10973,55,MALE,College,handlers-cleaners,0,-65800
Cust10974,37,FEMALE,JD,tech-support,67000,-80800
Cust10975,26,FEMALE,JD,tech-support,67000,-53600
Cust10976,40,MALE,MD,other-service,55700,-49900
Cust10977,40,MALE,MD,other-service,55700,-63400
Cust1098,25,MALE,Masters,farming-fishing,0,-71700
Cust10980,38,FEMALE,JD,armed-forces,0,0
Cust10981,34,FEMALE,JD,armed-forces,0,0
Cust10982,21,FEMALE,High School,sales,0,0
Cust10983,25,FEMALE,High School,sales,0,-54000
Cust10985,38,FEMALE,MD,other-service,77500,-32800
Cust10986,42,MALE,JD,transport-moving,59400,-43500
Cust10987,42,MALE,JD,other-service,57700,-32200
Cust10988,28,MALE,MD,protective-serv,50300,0
Cust10989,36,MALE,MD,exec-managerial,0,-61000
Cust1099,48,FEMALE,College,machine-op-inspct,0,0
Cust10991,43,MALE,MD,exec-managerial,0,-42700
Cust10992,32,MALE,High School,machine-op-inspct,58600,-82100
Cust10993,31,MALE,PhD,machine-op-inspct,58600,-28700
Cust10994,37,FEMALE,Masters,farming-fishing,0,0
Cust10995,38,FEMALE,Masters,farming-fishing,54000,0
Cust10997,41,FEMALE,PhD,tech-support,70900,0
Cust10998,42,FEMALE,Masters,armed-forces,0,0
Cust10999,42,FEMALE,College,tech-support,0,0
Cust1100,42,MALE,College,exec-managerial,0,0
Cust11003,54,FEMALE,Associate,sales,0,0
Cust11004,33,FEMALE,High School,sales,35100,0
Cust11006,34,FEMALE,College,prof-specialty,0,-77000
Cust11009,40,FEMALE,PhD,exec-managerial,0,-40300
Cust1101,41,FEMALE,College,protective-serv,0,-72300
Cust11010,40,FEMALE,Masters,exec-managerial,38400,0
Cust11011,53,FEMALE,High School,farming-fishing,0,-51000
Cust11012,28,MALE,MD,machine-op-inspct,0,0
Cust11013,33,FEMALE,Associate,tech-support,52800,-32800
Cust11014,31,MALE,Associate,machine-op-inspct,0,0
Cust11015,32,MALE,High School,machine-op-inspct,53500,0
Cust11016,37,FEMALE,MD,craft-repair,61900,-37800
Cust11018,58,MALE,JD,craft-repair,0,0
Cust11019,41,FEMALE,Associate,craft-repair,81800,0
Cust1102,27,FEMALE,College,tech-support,0,0
Cust11020,35,MALE,Masters,machine-op-inspct,0,-26400
Cust11022,40,FEMALE,JD,sales,0,0
Cust11023,44,FEMALE,PhD,machine-op-inspct,62000,0
Cust11024,29,MALE,PhD,prof-specialty,48200,0
Cust11025,40,FEMALE,Associate,adm-clerical,81100,0
Cust11026,31,FEMALE,High School,farming-fishing,0,0
Cust11027,42,FEMALE,PhD,prof-specialty,0,0
Cust11028,47,FEMALE,JD,priv-house-serv,0,-78600
Cust11029,41,FEMALE,MD,craft-repair,65700,0
Cust11030,29,MALE,JD,prof-specialty,0,-55700
Cust11031,24,FEMALE,High School,prof-specialty,0,-67400
Cust11032,36,FEMALE,Associate,transport-moving,33000,-43600
Cust11034,40,FEMALE,MD,transport-moving,33000,0
Cust11035,34,FEMALE,Associate,protective-serv,0,-70900
Cust11036,34,FEMALE,PhD,protective-serv,0,0
Cust11037,42,FEMALE,PhD,priv-house-serv,0,-40300
Cust11038,58,MALE,MD,exec-managerial,0,0
Cust1104,33,FEMALE,Associate,tech-support,35300,-58100
Cust11040,39,MALE,MD,priv-house-serv,0,0
Cust11041,39,FEMALE,JD,priv-house-serv,0,0
Cust11042,39,MALE,PhD,machine-op-inspct,49000,-39600
Cust11043,39,MALE,High School,machine-op-inspct,0,0
Cust11044,50,FEMALE,PhD,prof-specialty,36100,0
Cust11045,32,FEMALE,College,adm-clerical,0,0
Cust11046,40,MALE,Associate,other-service,56600,-63400
Cust11047,36,FEMALE,MD,priv-house-serv,0,-58500
Cust11049,31,FEMALE,JD,armed-forces,0,0
Cust11050,64,FEMALE,Associate,adm-clerical,0,0
Cust11051,42,FEMALE,MD,machine-op-inspct,43600,-67800
Cust11052,43,FEMALE,Masters,other-service,0,0
Cust11053,43,FEMALE,PhD,sales,0,0
Cust11054,32,FEMALE,College,transport-moving,0,-65700
Cust11055,39,FEMALE,College,sales,0,0
Cust11056,37,FEMALE,High School,machine-op-inspct,78300,0
Cust11058,44,FEMALE,Masters,handlers-cleaners,0,0
Cust11059,43,FEMALE,College,machine-op-inspct,0,0
Cust11060,36,MALE,Associate,exec-managerial,0,0
Cust11061,40,MALE,Masters,exec-managerial,0,-49000
Cust11062,37,MALE,JD,tech-support,0,0
Cust11063,36,MALE,High School,protective-serv,57300,-44400
Cust11064,48,FEMALE,High School,transport-moving,0,0
Cust11068,29,FEMALE,High School,sales,0,0
Cust1107,61,FEMALE,Associate,prof-specialty,0,-56400
Cust11070,29,FEMALE,MD,armed-forces,62400,-20800
Cust11071,31,FEMALE,High School,machine-op-inspct,0,0
Cust11072,25,MALE,College,armed-forces,0,0
Cust11073,58,FEMALE,Associate,machine-op-inspct,0,0
Cust11074,31,MALE,High School,other-service,0,0
Cust11075,43,FEMALE,College,protective-serv,0,-72300
Cust11078,33,FEMALE,Associate,armed-forces,52800,-58100
Cust11079,53,MALE,College,other-service,50500,0
Cust1108,28,FEMALE,High School,handlers-cleaners,0,-57000
Cust11080,34,MALE,College,sales,34300,0
Cust11082,38,FEMALE,College,craft-repair,0,0
Cust11083,43,,High School,exec-managerial,0,-41000
Cust11087,38,FEMALE,JD,machine-op-inspct,44300,0
Cust11088,42,MALE,Associate,armed-forces,0,0
Cust1109,47,FEMALE,PhD,machine-op-inspct,28800,0
Cust11090,27,FEMALE,College,sales,0,0
Cust11091,34,FEMALE,JD,priv-house-serv,0,0
Cust11092,39,FEMALE,JD,craft-repair,47200,-69700
Cust11095,45,MALE,JD,machine-op-inspct,0,0
Cust11096,33,MALE,MD,exec-managerial,0,-59700
Cust11097,31,FEMALE,MD,tech-support,90700,-20800
Cust11098,38,FEMALE,High School,transport-moving,0,-39500
Cust11099,36,MALE,Masters,exec-managerial,0,-45300
Cust1110,31,FEMALE,Masters,sales,0,-47500
Cust11100,43,FEMALE,High School,sales,45300,-20400
Cust11101,38,FEMALE,PhD,other-service,0,0
Cust11102,45,FEMALE,High School,prof-specialty,46300,-77500
Cust11103,33,FEMALE,MD,adm-clerical,0,-43200
Cust11105,41,MALE,Masters,exec-managerial,0,0
Cust11106,38,MALE,PhD,machine-op-inspct,49000,-28700
Cust11109,33,MALE,JD,farming-fishing,0,0
Cust1111,42,FEMALE,College,prof-specialty,0,0
Cust11113,45,FEMALE,JD,tech-support,0,0
Cust11114,38,MALE,PhD,craft-repair,46500,0
Cust11115,40,FEMALE,College,sales,47600,0
Cust11116,35,FEMALE,Associate,priv-house-serv,0,-15900
Cust11117,48,FEMALE,PhD,farming-fishing,0,-42700
Cust11118,48,FEMALE,MD,exec-managerial,66900,-59100
Cust11119,40,MALE,PhD,prof-specialty,38100,0
Cust11120,29,MALE,PhD,armed-forces,71400,-40800
Cust11121,40,MALE,High School,craft-repair,0,-51100
Cust11122,42,FEMALE,Masters,machine-op-inspct,0,-50000
Cust11123,32,MALE,High School,other-service,0,0
Cust11125,34,MALE,Associate,protective-serv,0,-59900
Cust11126,39,FEMALE,MD,transport-moving,0,-90600
Cust11129,38,MALE,Masters,protective-serv,0,0
Cust1113,41,MALE,High School,exec-managerial,0,-41000
Cust11130,41,FEMALE,PhD,prof-specialty,0,-45100
Cust11131,37,FEMALE,Masters,armed-forces,27000,0
