CustomerID,VehicleModel,VehicleMake,VehicleYOM
Cust29756,TL,BMW,2
Cust38401,Wrangler,Honda,3
Cust21863,Escape,Ford,2
Cust24901,Neon,Dodge,2
Cust19193,X5,BMW,2
Cust1312,Accord,Honda,1
Cust19500,95,Saab,2
Cust5533,Passat,Volkswagen,0
Cust26334,Wrangler,Ford,1
Cust19072,Malibu,Chevrolet,0
Cust12263,Malibu,Chevrolet,3
Cust39155,A3,Ford,3
Cust19834,RAM,Dodge,1
Cust11416,95,Saab,3
Cust33337,Corolla,Toyota,1
Cust8731,RAM,Volkswagen,2
Cust20672,Pathfinder,Audi,1
Cust35970,93,Jeep,2
Cust8458,Neon,Chevrolet,2
Cust31214,Ultima,Nissan,1
Cust16605,Legacy,Suburu,3
Cust12302,Malibu,Chevrolet,0
Cust28671,Legacy,Suburu,1
Cust25332,ML350,Mercedes,2
Cust35302,Grand Cherokee,Jeep,1
Cust28775,Neon,Dodge,1
Cust38804,Pathfinder,Nissan,0
Cust1831,Neon,Dodge,2
Cust26159,MDX,Accura,2
Cust35668,Malibu,Chevrolet,2
Cust32039,Jetta,Volkswagen,0
Cust16263,Neon,Saab,2
Cust37580,Malibu,Suburu,0
Cust11657,Malibu,Chevrolet,1
Cust27805,A3,,1
Cust33603,X5,BMW,2
Cust15253,Jetta,Volkswagen,0
Cust35237,Legacy,Suburu,1
Cust34184,ML350,Mercedes,2
Cust17185,Malibu,Nissan,2
Cust15064,TL,Saab,1
Cust33877,Silverado,Honda,2
Cust9373,Impreza,Ford,3
Cust15054,Fusion,Ford,0
Cust35666,Jetta,Chevrolet,2
Cust31512,Impreza,Volkswagen,2
Cust26503,3 Series,BMW,3
Cust14206,Neon,Dodge,0
Cust15431,Maxima,Accura,1
Cust20384,93,Saab,3
Cust38866,Wrangler,Jeep,2
Cust7827,RAM,Dodge,2
Cust18380,Ultima,BMW,2
Cust35431,RAM,Dodge,1
Cust30820,MDX,Accura,2
Cust22756,RAM,Dodge,1
Cust31164,92x,Saab,1
Cust25058,A3,Audi,3
Cust38104,Tahoe,Nissan,0
Cust7336,93,Honda,0
Cust35242,92x,Saab,2
Cust29442,E400,Toyota,1
Cust26319,Silverado,Chevrolet,3
Cust1107,95,Saab,0
Cust37479,E400,Ford,1
Cust5746,C300,Mercedes,0
Cust34230,MDX,Accura,1
Cust39129,Civic,Ford,2
Cust29180,Highlander,Toyota,2
Cust35516,Neon,Dodge,1
Cust16623,Pathfinder,Nissan,1
Cust1532,MDX,Accura,0
Cust2465,TL,Accura,3
Cust10042,A5,Accura,0
Cust4306,Fusion,Nissan,3
Cust28932,Malibu,Chevrolet,2
Cust8218,Escape,Ford,3
Cust36749,MDX,Accura,2
Cust28345,Forrestor,Suburu,1
Cust10019,93,Saab,0
Cust38717,RSX,Accura,0
Cust38904,Accord,Honda,0
Cust31069,Neon,Dodge,1
Cust24545,92x,Saab,3
Cust23586,MDX,Accura,2
Cust33086,CRV,Nissan,3
Cust1251,Forrestor,Suburu,2
Cust23824,3 Series,Saab,0
Cust25106,TL,Accura,3
Cust35978,95,Ford,1
Cust11463,Civic,Nissan,0
Cust14888,X5,Chevrolet,2
Cust37032,92x,BMW,0
Cust5201,A5,Audi,1
Cust36886,93,Saab,2
Cust27095,Malibu,Ford,1
Cust9335,Accord,Honda,3
Cust36425,CRV,Honda,3
Cust23184,3 Series,Dodge,2
Cust37705,Wrangler,Jeep,2
Cust33209,93,Saab,1
Cust20950,TL,Jeep,1
Cust21311,Wrangler,Toyota,3
Cust27500,A3,Nissan,3
Cust5510,TL,Accura,2
Cust14377,Legacy,BMW,0
Cust13521,F150,Ford,0
Cust18452,95,Chevrolet,0
Cust12915,A3,Jeep,2
Cust26023,F150,Ford,0
Cust32223,Ultima,Saab,0
Cust36583,A3,Audi,1
Cust1616,Pathfinder,Nissan,0
Cust19431,Passat,Volkswagen,2
Cust13784,C300,BMW,0
Cust29900,95,Saab,2
Cust34443,Accord,BMW,2
Cust10706,ML350,Mercedes,2
Cust2967,92x,Volkswagen,0
Cust7571,Tahoe,Suburu,2
Cust24308,Tahoe,Chevrolet,2
Cust29294,Ultima,Honda,1
Cust25009,Escape,Toyota,0
Cust23347,3 Series,Accura,2
Cust6913,C300,Mercedes,1
Cust27241,RAM,Dodge,0
Cust5101,Silverado,Chevrolet,1
Cust21197,TL,Accura,3
Cust9420,E400,Mercedes,2
Cust38032,Legacy,Saab,3
Cust17177,Escape,Ford,2
Cust21647,RAM,Saab,3
Cust22617,Grand Cherokee,Toyota,2
Cust33431,RAM,Dodge,2
Cust21080,Tahoe,Chevrolet,2
Cust24154,Impreza,Suburu,1
Cust17129,Maxima,Nissan,3
Cust16181,A5,Audi,1
Cust26691,Legacy,Jeep,1
Cust16379,Malibu,Ford,0
Cust35959,Corolla,Toyota,1
Cust29305,Neon,Accura,0
Cust13309,A5,Audi,2
Cust9467,RAM,Dodge,0
Cust31481,Civic,Honda,2
Cust29218,Tahoe,Chevrolet,3
Cust27181,TL,Nissan,1
Cust19437,Jetta,Accura,2
Cust3019,95,Saab,0
Cust16719,A5,Ford,1
Cust30673,E400,Volkswagen,1
Cust7748,CRV,Chevrolet,0
Cust7830,Camry,Dodge,3
Cust16468,E400,Mercedes,0
Cust19508,Civic,Honda,2
Cust11997,95,Suburu,0
Cust21606,F150,Dodge,2
Cust27341,RAM,Dodge,0
Cust37344,92x,Saab,2
Cust5289,A3,Suburu,1
Cust3992,F150,Accura,2
Cust3068,Tahoe,Chevrolet,2
Cust26004,RAM,Dodge,1
Cust26017,95,Saab,1
Cust27152,Tahoe,Chevrolet,3
Cust33777,95,Suburu,1
Cust5642,Maxima,Nissan,0
Cust10655,Passat,Volkswagen,1
Cust5637,X6,BMW,1
Cust13671,Ultima,Audi,0
Cust18629,F150,Ford,0
Cust16693,Legacy,Suburu,1
Cust9401,Tahoe,Honda,0
Cust18474,ML350,Chevrolet,0
Cust29977,A3,Audi,2
Cust36110,A3,Suburu,3
Cust8382,93,Saab,1
Cust20183,Maxima,Ford,2
Cust13562,TL,Jeep,2
Cust11815,ML350,Honda,0
Cust19375,Maxima,Suburu,3
Cust37381,Ultima,BMW,0
Cust10935,Camry,Toyota,1
Cust32165,Neon,Dodge,2
Cust35491,MDX,Volkswagen,0
Cust10510,CRV,Honda,1
Cust33111,Escape,Ford,0
Cust25730,Neon,Dodge,2
Cust10835,Neon,Dodge,1
Cust29468,TL,Ford,3
Cust6426,Legacy,Suburu,2
Cust2027,Impreza,Suburu,1
Cust5312,C300,Mercedes,1
Cust2241,X5,BMW,1
Cust38091,A3,Audi,0
Cust34710,TL,Accura,2
Cust15286,RAM,Ford,3
Cust12647,E400,Mercedes,2
Cust36296,Pathfinder,Nissan,3
Cust4887,Civic,Chevrolet,3
Cust17692,Tahoe,Saab,0
Cust14431,Ultima,BMW,2
Cust2889,Passat,Volkswagen,3
Cust17613,Wrangler,Suburu,1
Cust2066,Ultima,Nissan,3
Cust15683,Legacy,Suburu,1
Cust25277,E400,Toyota,2
Cust24789,Legacy,Suburu,0
Cust36752,MDX,Accura,2
Cust17403,Neon,Dodge,2
Cust6090,A5,Volkswagen,3
Cust5325,Legacy,Suburu,0
Cust22509,Camry,Dodge,2
Cust22418,C300,Mercedes,0
Cust6859,Highlander,Accura,3
Cust34389,TL,Honda,1
Cust29773,Wrangler,Jeep,2
Cust33522,Escape,Ford,2
Cust9486,Corolla,Toyota,2
Cust18445,92x,Saab,0
Cust8939,Corolla,Toyota,2
Cust10340,C300,Mercedes,2
Cust9566,Pathfinder,Nissan,2
Cust18935,RAM,Dodge,3
Cust14076,Neon,Honda,1
Cust15418,Neon,BMW,1
Cust29482,Malibu,Chevrolet,0
Cust21067,Civic,Honda,1
Cust20017,A3,Volkswagen,2
Cust25279,E400,Mercedes,2
Cust17255,Escape,Ford,0
Cust32472,3 Series,Honda,1
Cust21724,Ultima,Nissan,0
Cust1761,Maxima,Nissan,0
Cust9254,Impreza,Suburu,1
Cust24260,Tahoe,Chevrolet,0
Cust25044,Wrangler,Jeep,3
Cust38856,Civic,Chevrolet,2
Cust28513,Fusion,Ford,3
Cust9624,Legacy,Dodge,1
Cust30520,Neon,Dodge,0
Cust32624,Malibu,Chevrolet,3
Cust32092,Maxima,Nissan,1
Cust11952,95,Saab,2
Cust15549,Legacy,Suburu,0
Cust27552,Impreza,Suburu,3
Cust34071,93,Saab,0
Cust32199,Accord,Audi,2
Cust10170,Neon,Dodge,2
Cust26591,92x,Saab,1
Cust18366,Escape,Ford,3
Cust3972,Tahoe,Dodge,1
Cust19287,Escape,Chevrolet,2
Cust20387,Jetta,Chevrolet,3
Cust24843,Jetta,Suburu,0
Cust29359,RAM,Honda,1
Cust18335,TL,Chevrolet,1
Cust37488,Neon,Dodge,0
Cust31104,Silverado,Chevrolet,0
Cust5417,A3,Audi,0
Cust8399,Legacy,Honda,1
Cust26733,Neon,Dodge,3
Cust7556,Impreza,Suburu,2
Cust14457,Malibu,Chevrolet,3
Cust35204,Escape,Ford,2
Cust3165,Grand Cherokee,Jeep,3
Cust6167,A3,Audi,1
Cust5245,CRV,Honda,1
Cust17187,RSX,Jeep,0
Cust11886,E400,Mercedes,1
Cust1766,Forrestor,Suburu,1
Cust23092,Silverado,Chevrolet,0
Cust6383,Wrangler,Audi,1
Cust20896,RAM,Suburu,3
Cust37526,Silverado,Chevrolet,1
Cust19260,Accord,Ford,1
Cust29268,A5,Audi,2
Cust35700,A3,Toyota,3
Cust23008,95,Saab,2
Cust14306,ML350,Mercedes,0
Cust28810,Neon,Saab,0
Cust1809,A3,Audi,2
Cust23619,Pathfinder,Dodge,0
Cust3551,F150,Ford,3
Cust34704,TL,Nissan,2
Cust38828,92x,Saab,3
Cust6363,Silverado,Chevrolet,0
Cust20073,Impreza,Ford,3
Cust2321,MDX,Accura,0
Cust25998,RAM,Saab,0
Cust18983,3 Series,BMW,3
Cust39288,MDX,Accura,2
Cust3575,A3,Audi,1
Cust30634,Grand Cherokee,Honda,1
Cust3688,ML350,Mercedes,0
Cust12687,Jetta,Audi,2
Cust8950,MDX,Volkswagen,1
Cust38732,Forrestor,Suburu,1
Cust23234,Malibu,Chevrolet,3
Cust30569,92x,Ford,0
Cust11402,Jetta,Volkswagen,2
Cust19520,Civic,Suburu,1
Cust5546,ML350,Dodge,0
Cust7625,Tahoe,Chevrolet,0
Cust22964,A3,Audi,1
Cust29757,X5,BMW,2
Cust11598,92x,Saab,3
Cust32152,Corolla,Suburu,0
Cust3565,93,Mercedes,3
Cust5303,Forrestor,Suburu,0
Cust12694,Fusion,Ford,1
Cust34517,93,Saab,3
Cust14680,Civic,Honda,1
Cust7602,Maxima,Nissan,1
Cust14921,RAM,Dodge,1
Cust19816,Neon,Accura,1
Cust8630,Neon,Ford,0
Cust33084,CRV,Ford,3
Cust24462,Wrangler,Jeep,2
Cust37219,Wrangler,Jeep,3
Cust36492,RAM,Dodge,0
Cust7943,Forrestor,Suburu,2
Cust12380,F150,Ford,1
Cust26148,Impreza,Ford,3
Cust6044,F150,Ford,1
Cust29074,Neon,Saab,1
Cust6344,Silverado,Chevrolet,1
Cust16543,Grand Cherokee,Jeep,0
Cust15297,A5,Audi,1
Cust1830,Wrangler,Jeep,2
Cust18386,Ultima,Accura,3
Cust16185,Forrestor,Suburu,1
Cust14463,Impreza,Ford,3
Cust37167,A3,Honda,2
Cust8943,Wrangler,Jeep,3
Cust29658,Wrangler,Jeep,3
Cust7498,92x,Chevrolet,3
Cust2630,Forrestor,Suburu,2
Cust3723,Escape,Saab,3
Cust10989,Pathfinder,Nissan,1
Cust27651,Impreza,Volkswagen,2
Cust17543,95,Saab,0
Cust35344,A5,Audi,1
Cust8536,TL,Accura,0
Cust32514,MDX,Ford,3
Cust13654,Malibu,Audi,0
Cust18781,A5,Toyota,2
Cust6786,Jetta,Volkswagen,3
Cust17382,TL,Accura,3
Cust9801,A3,Audi,1
Cust8130,95,Dodge,0
Cust34871,Pathfinder,Nissan,2
Cust13467,Maxima,Volkswagen,0
Cust20345,3 Series,Saab,3
Cust30316,Wrangler,Jeep,0
Cust28479,Wrangler,Jeep,3
Cust33793,Wrangler,Jeep,3
Cust11336,A3,Audi,0
Cust5725,Forrestor,Toyota,2
Cust27870,E400,Mercedes,1
Cust3403,X5,BMW,2
Cust37485,93,Dodge,1
Cust26393,Malibu,Volkswagen,1
Cust2832,Forrestor,Suburu,0
Cust22791,95,BMW,0
Cust36313,Ultima,Suburu,1
Cust14701,Accord,Honda,2
Cust33215,A3,Volkswagen,1
Cust24446,X5,Nissan,0
Cust36014,Maxima,Accura,3
Cust5432,E400,Mercedes,1
Cust36748,MDX,Toyota,2
Cust22923,Forrestor,Suburu,2
Cust7722,M5,BMW,1
Cust25636,Maxima,Nissan,0
Cust29361,Fusion,Ford,1
Cust37577,Malibu,Suburu,0
Cust11300,X5,Ford,0
Cust19296,X5,BMW,0
Cust3522,Silverado,Saab,3
Cust35226,Wrangler,Nissan,0
Cust35531,Maxima,Saab,3
Cust21228,Silverado,Chevrolet,0
Cust35273,Jetta,Volkswagen,2
Cust32225,Ultima,Saab,0
Cust38002,95,Saab,1
Cust4444,X6,Ford,3
Cust7463,Jetta,Volkswagen,2
Cust26822,M5,BMW,3
Cust9943,3 Series,Saab,0
Cust1198,MDX,Accura,2
Cust12325,93,Saab,1
Cust3927,M5,BMW,2
Cust25634,Maxima,Nissan,2
Cust4822,Impreza,Ford,3
Cust13588,A3,Accura,1
Cust28294,Passat,Volkswagen,2
Cust7366,C300,Accura,2
Cust33888,A3,Suburu,2
Cust33032,Pathfinder,Nissan,0
Cust28502,MDX,Accura,3
Cust9262,Jetta,Mercedes,1
Cust8247,Civic,Honda,1
Cust25379,Malibu,Chevrolet,2
Cust26359,Tahoe,Chevrolet,0
Cust5804,Escape,Ford,2
Cust33119,95,Honda,0
Cust20254,Passat,Volkswagen,2
Cust24961,Escape,Ford,0
Cust19987,RAM,BMW,1
Cust15147,Malibu,Dodge,2
Cust22161,E400,Jeep,1
Cust20661,RSX,Accura,2
Cust35952,3 Series,BMW,2
Cust24788,F150,Dodge,0
Cust35297,Grand Cherokee,Jeep,1
Cust13067,TL,Accura,2
Cust16154,Highlander,Toyota,2
Cust9195,92x,Saab,1
Cust2791,Ultima,Nissan,3
Cust7716,Impreza,Suburu,3
Cust35727,Forrestor,Suburu,1
Cust32452,MDX,Accura,3
Cust10543,Jetta,Suburu,2
Cust28934,A3,Nissan,0
Cust9939,TL,Accura,0
Cust37673,X5,BMW,2
Cust20450,RAM,Honda,1
Cust29086,Maxima,Nissan,0
Cust7570,Grand Cherokee,Mercedes,2
Cust28319,RAM,Dodge,1
Cust17956,Tahoe,,3
Cust6918,Escape,Ford,1
Cust26146,F150,Ford,3
Cust11169,X5,Accura,2
Cust13373,TL,Accura,1
Cust11455,RSX,Nissan,1
Cust2224,X5,Honda,2
Cust8278,A5,Audi,1
Cust14170,Tahoe,Mercedes,0
Cust14492,Highlander,Audi,3
Cust35843,Jetta,Volkswagen,0
Cust24341,MDX,Volkswagen,1
Cust30283,Forrestor,Suburu,0
Cust27707,A3,Audi,1
Cust28444,95,Honda,1
Cust13153,Wrangler,Jeep,1
Cust14866,Malibu,Audi,0
Cust16552,RAM,Dodge,3
Cust38092,A3,Audi,1
Cust10440,Neon,Dodge,2
Cust5509,Jetta,Volkswagen,0
Cust9379,RAM,Dodge,0
Cust20109,Passat,Suburu,2
Cust35263,95,Saab,1
Cust31170,95,Saab,1
Cust12580,Highlander,Honda,3
Cust31517,Forrestor,Saab,0
Cust11183,E400,Ford,2
Cust12397,X6,Honda,1
Cust31727,MDX,Accura,1
Cust36937,Camry,Toyota,2
Cust8944,Wrangler,Jeep,0
Cust14270,RSX,Accura,2
Cust37994,Ultima,Nissan,0
Cust24863,Forrestor,Ford,1
Cust8706,Malibu,Chevrolet,3
Cust6264,Jetta,Volkswagen,2
Cust18184,A3,Audi,0
Cust22508,F150,Ford,1
Cust11440,Camry,Toyota,3
Cust32869,Escape,Ford,1
Cust17302,A5,BMW,1
Cust7957,Wrangler,Saab,2
Cust20002,Impreza,Suburu,3
Cust24592,Ultima,Accura,0
Cust1512,Jetta,Volkswagen,1
Cust21382,RAM,Chevrolet,3
Cust18118,Jetta,Ford,3
Cust21478,95,Mercedes,2
Cust13583,Wrangler,Jeep,1
Cust3252,Silverado,Chevrolet,0
Cust39414,Grand Cherokee,Jeep,2
Cust39388,A3,Jeep,2
Cust19584,E400,Mercedes,0
Cust3268,C300,Mercedes,1
Cust16290,Ultima,Nissan,3
Cust23854,CRV,Toyota,1
Cust36845,A3,Toyota,3
Cust9579,RAM,Dodge,3
Cust31724,MDX,Accura,1
Cust18691,Silverado,Chevrolet,0
Cust7051,Silverado,Chevrolet,2
Cust6910,Silverado,Chevrolet,2
Cust25186,93,Ford,1
Cust16828,3 Series,Accura,3
Cust31242,Forrestor,Volkswagen,2
Cust28993,Tahoe,Chevrolet,1
Cust20975,Corolla,Honda,3
Cust29156,95,Saab,1
Cust11910,MDX,Suburu,1
Cust2418,92x,BMW,3
Cust30630,A3,Audi,3
Cust11694,TL,Accura,1
Cust6906,A5,Audi,1
Cust6559,ML350,Mercedes,3
Cust6265,Ultima,Chevrolet,2
Cust2886,95,Saab,0
Cust4897,M5,Ford,3
Cust30584,A5,Jeep,1
Cust21329,Highlander,Toyota,2
Cust24344,MDX,Volkswagen,1
Cust33527,Impreza,Suburu,0
Cust18592,E400,Volkswagen,0
Cust5602,Highlander,Toyota,2
Cust4675,Impreza,Suburu,0
Cust18750,X6,Jeep,0
Cust10208,Fusion,Ford,2
Cust8993,RAM,Dodge,1
Cust20902,Neon,Dodge,1
Cust19995,Accord,Honda,3
Cust31791,TL,Accura,3
Cust31770,X5,BMW,0
Cust18806,A5,Chevrolet,1
Cust8884,Corolla,Toyota,0
Cust10428,RAM,Dodge,0
Cust7914,X6,Dodge,2
Cust8397,Escape,Ford,2
Cust22254,M5,BMW,1
Cust13831,X5,Jeep,3
Cust27733,Wrangler,Honda,2
Cust36784,RSX,Accura,1
Cust5041,Passat,Dodge,0
Cust38950,Ultima,Nissan,1
Cust5907,C300,Mercedes,1
Cust17652,E400,Mercedes,3
Cust1900,92x,Saab,0
Cust24541,E400,Mercedes,2
Cust9518,Maxima,,1
Cust23529,93,Saab,0
Cust11980,E400,Mercedes,1
Cust32567,A3,Audi,1
Cust37125,92x,Nissan,3
Cust18568,Fusion,Volkswagen,3
Cust20177,X5,BMW,3
Cust26838,X5,BMW,0
Cust37037,RAM,Volkswagen,2
Cust2143,Jetta,Volkswagen,3
Cust9240,Highlander,Toyota,2
Cust7291,Jetta,Volkswagen,1
Cust26484,Camry,Toyota,1
Cust13180,Maxima,Nissan,3
Cust4406,Jetta,Volkswagen,0
Cust22826,Grand Cherokee,Jeep,1
Cust30665,Civic,Mercedes,0
Cust3659,Escape,Ford,1
Cust3078,Corolla,Toyota,3
Cust20695,92x,Saab,0
Cust6548,Grand Cherokee,Jeep,1
Cust2332,Passat,BMW,1
Cust16251,Forrestor,BMW,3
Cust13962,92x,Saab,0
Cust30678,Wrangler,Volkswagen,0
Cust13526,92x,Saab,2
Cust37969,RAM,Dodge,3
Cust14796,E400,Mercedes,3
Cust1309,Legacy,Suburu,0
Cust33554,Tahoe,Chevrolet,2
Cust24104,Civic,Honda,1
Cust8043,E400,Volkswagen,2
Cust37640,95,Nissan,2
Cust20272,93,Chevrolet,3
Cust15492,Neon,Dodge,0
Cust7704,Wrangler,Ford,2
Cust29867,Malibu,Chevrolet,0
Cust29972,Camry,Saab,1
Cust19725,Wrangler,Jeep,2
Cust10643,Fusion,Ford,3
Cust22985,Pathfinder,Suburu,2
Cust21415,RSX,Audi,0
Cust30117,F150,BMW,0
Cust14000,MDX,Accura,0
Cust4369,A3,Audi,1
Cust20933,F150,Ford,1
Cust16315,E400,Nissan,0
Cust13702,A5,Accura,1
Cust30241,Jetta,Suburu,0
Cust37352,95,Saab,0
Cust11302,Grand Cherokee,BMW,1
Cust29694,Wrangler,Chevrolet,2
Cust12474,92x,Toyota,2
Cust12508,M5,BMW,0
Cust23538,A3,Audi,1
Cust20684,Civic,Honda,1
Cust3159,Fusion,Ford,1
Cust37679,X5,BMW,2
Cust32248,CRV,Honda,2
Cust15146,Neon,Dodge,3
Cust33585,3 Series,BMW,2
Cust31818,E400,Mercedes,3
Cust1872,Wrangler,Jeep,3
Cust35627,95,Saab,1
Cust12862,A3,Audi,0
Cust2075,Passat,Saab,2
Cust37831,Forrestor,Suburu,0
Cust30116,M5,BMW,0
Cust30073,Camry,BMW,2
Cust17025,Tahoe,Chevrolet,2
Cust34602,Malibu,Jeep,0
Cust14322,Passat,Volkswagen,0
Cust36337,E400,Mercedes,2
Cust15825,E400,Mercedes,3
Cust30430,Maxima,Nissan,1
Cust30087,RAM,Dodge,2
Cust8023,Impreza,Suburu,0
Cust7933,M5,Ford,3
Cust14873,F150,Saab,1
Cust39251,3 Series,BMW,1
Cust28627,Grand Cherokee,Jeep,3
Cust31128,93,Saab,0
Cust13964,RAM,Dodge,1
Cust20287,Tahoe,Accura,0
Cust30470,92x,Saab,3
Cust18015,Maxima,Suburu,0
Cust2199,X5,Ford,1
Cust26747,Impreza,Suburu,2
Cust34157,X6,BMW,0
Cust30353,Maxima,Nissan,3
Cust7958,92x,Jeep,3
Cust22453,C300,Mercedes,1
Cust31863,RSX,Accura,2
Cust36741,Escape,Ford,0
Cust37978,Malibu,Chevrolet,3
Cust30829,CRV,Honda,1
Cust5438,Passat,Volkswagen,2
Cust6046,RAM,Dodge,0
Cust4311,MDX,Volkswagen,2
Cust33871,Malibu,Audi,1
Cust3839,MDX,Accura,0
Cust6433,Jetta,Volkswagen,1
Cust16140,Forrestor,BMW,0
Cust4860,A3,Audi,1
Cust7820,Silverado,Saab,0
Cust19630,92x,Saab,2
Cust28044,Wrangler,Audi,3
Cust2911,Maxima,Nissan,1
Cust39283,MDX,Accura,3
Cust4326,92x,Dodge,0
Cust27524,Legacy,Audi,0
Cust31779,Camry,Volkswagen,1
Cust29095,Camry,Toyota,3
Cust2099,A3,Audi,2
Cust23307,Pathfinder,Nissan,3
Cust24885,F150,Ford,3
Cust39106,Legacy,Suburu,3
Cust12194,Neon,Dodge,0
Cust27244,3 Series,Dodge,0
Cust37168,95,Saab,0
Cust30281,Legacy,Dodge,3
Cust21826,MDX,Nissan,3
Cust25123,Legacy,Honda,0
Cust38422,Wrangler,Jeep,3
Cust4543,Forrestor,Suburu,0
Cust25931,Passat,Volkswagen,1
Cust31166,Jetta,Volkswagen,1
Cust36798,Jetta,Volkswagen,1
Cust14641,MDX,Dodge,3
Cust2856,Wrangler,Jeep,3
Cust8900,ML350,Mercedes,3
Cust21824,Ultima,Nissan,2
Cust30319,A5,Honda,1
Cust9299,Neon,Dodge,0
Cust11928,F150,Chevrolet,3
Cust28435,Pathfinder,Nissan,3
Cust19123,A5,Nissan,0
Cust23954,Passat,Volkswagen,0
Cust33664,Pathfinder,Nissan,3
Cust21273,A3,Nissan,1
Cust20472,Neon,Dodge,2
Cust24017,A3,Jeep,2
Cust25338,95,Saab,3
Cust18516,Forrestor,Suburu,3
Cust17771,93,Ford,2
Cust6701,ML350,Honda,3
Cust17192,Corolla,Audi,3
Cust29616,TL,Jeep,1
Cust32806,Highlander,Audi,3
Cust25470,CRV,Saab,3
Cust28394,Ultima,Audi,3
Cust7629,Passat,Volkswagen,1
Cust10241,Silverado,Jeep,0
Cust37386,92x,Saab,2
Cust20572,Jetta,Nissan,0
Cust32331,Legacy,Mercedes,3
Cust24215,A5,Audi,0
Cust19634,Legacy,Suburu,0
Cust32616,Civic,Accura,0
Cust9099,Passat,Volkswagen,3
Cust29064,Jetta,Volkswagen,0
Cust38637,Fusion,Ford,2
Cust21753,Passat,Volkswagen,0
Cust35089,Ultima,Nissan,2
Cust18590,E400,Volkswagen,0
Cust24482,CRV,Honda,2
Cust35035,93,Ford,0
Cust1644,A3,Audi,1
Cust2660,A5,Volkswagen,3
Cust8659,Neon,Dodge,0
Cust24409,95,Saab,1
Cust18548,Tahoe,Chevrolet,0
Cust31486,93,Saab,2
Cust22441,E400,Toyota,3
Cust37511,Jetta,Volkswagen,3
Cust20165,Ultima,Nissan,0
Cust2206,MDX,Accura,0
Cust7935,92x,Saab,3
Cust15421,Highlander,Honda,3
Cust15070,92x,Dodge,0
Cust13586,E400,Mercedes,0
Cust6337,Accord,Honda,1
Cust11589,92x,Nissan,0
Cust15689,Neon,BMW,3
Cust33590,Pathfinder,Nissan,2
Cust9452,Corolla,Toyota,0
Cust20406,Legacy,Mercedes,3
Cust28705,X5,BMW,1
Cust26381,F150,Audi,1
Cust26431,Legacy,Audi,1
Cust31869,A3,BMW,3
Cust28571,A5,Toyota,1
Cust24970,TL,Accura,0
Cust5967,92x,Saab,0
Cust16105,E400,Accura,2
Cust38030,Pathfinder,Nissan,3
Cust1995,Civic,Honda,0
Cust27901,Fusion,Ford,1
Cust6905,Neon,Dodge,0
Cust31407,F150,Chevrolet,2
Cust26924,Wrangler,Nissan,1
Cust11590,E400,Mercedes,2
Cust19456,92x,Saab,0
Cust14971,Jetta,Volkswagen,3
Cust22914,Silverado,Chevrolet,2
Cust24041,Accord,Honda,1
Cust3845,X6,,1
Cust26539,Fusion,Ford,2
Cust7187,ML350,Mercedes,0
Cust23426,Maxima,Nissan,1
Cust13806,MDX,Honda,2
Cust7266,RAM,Audi,1
Cust27214,M5,Saab,2
Cust26801,A5,Audi,2
Cust24973,93,Honda,1
Cust6901,93,Chevrolet,2
Cust2051,3 Series,Volkswagen,1
Cust28900,Pathfinder,Nissan,2
Cust13677,Corolla,Toyota,0
Cust3644,92x,Saab,1
Cust37713,Fusion,Ford,1
Cust33270,Legacy,Suburu,2
Cust1843,X5,BMW,0
Cust29196,95,Audi,1
Cust2189,Forrestor,Suburu,2
Cust18718,92x,Dodge,2
Cust6117,ML350,Toyota,3
Cust7434,Escape,Volkswagen,2
Cust24857,Neon,Dodge,1
Cust29666,F150,Ford,2
Cust35027,Jetta,Volkswagen,0
Cust33739,Silverado,Chevrolet,0
Cust19029,Impreza,Suburu,0
Cust39245,Silverado,Honda,3
Cust15495,A3,Audi,0
Cust9189,92x,BMW,2
Cust10317,CRV,Honda,0
Cust12883,M5,BMW,2
Cust28908,Camry,BMW,2
Cust33316,Fusion,Ford,2
Cust7404,CRV,Chevrolet,0
Cust20351,Legacy,Jeep,2
Cust18987,Pathfinder,Honda,3
Cust1451,Camry,Toyota,3
Cust25526,Passat,Toyota,1
Cust26957,E400,Jeep,3
Cust7493,ML350,Mercedes,0
Cust11249,93,Saab,0
Cust26873,MDX,Nissan,3
Cust22163,E400,Mercedes,1
Cust37065,Forrestor,Suburu,2
Cust18653,ML350,Honda,3
Cust11784,X6,BMW,0
Cust34851,Tahoe,Chevrolet,2
Cust6965,Pathfinder,BMW,3
Cust32402,92x,Saab,3
Cust39443,95,Volkswagen,2
Cust34083,A3,Accura,1
Cust18964,Pathfinder,Nissan,2
Cust1592,CRV,Honda,0
Cust2056,Escape,Ford,1
Cust5543,92x,Saab,0
Cust21188,TL,Accura,2
Cust14335,93,Audi,0
Cust10593,Legacy,Suburu,0
Cust32432,RAM,Nissan,0
Cust9177,Tahoe,Chevrolet,2
Cust20380,Escape,Saab,2
Cust17746,Highlander,Honda,2
Cust27878,F150,Nissan,2
Cust38621,93,Saab,0
Cust30512,95,Ford,3
Cust23027,Silverado,Chevrolet,0
Cust27694,Highlander,Toyota,2
Cust30823,Malibu,Chevrolet,0
Cust39392,Civic,Accura,0
Cust37820,C300,Mercedes,2
Cust28755,Maxima,Saab,2
Cust2725,Corolla,Toyota,2
Cust35663,92x,Saab,2
